order_item_id,product_id,vendor_id,branch_id,employee_id,unit_price,quantity,contract_price,ordered_date_id
89571,180,21,6,98,18132,3,17439,327
89572,261,28,2,45,58678,2,58981,327
89573,296,35,9,82,70734,3,72089,327
89574,248,38,4,62,84815,1,84061,327
89575,216,3,2,29,34008,4,34884,327
89576,236,13,6,16,48382,4,48269,327
89577,156,11,2,16,30639,3,32019,327
89578,235,34,6,18,97984,4,100538,327
89579,136,45,6,49,39670,3,39632,327
89580,22,31,8,13,24746,4,23966,327
89581,33,13,10,77,86531,3,82575,327
89582,223,28,9,65,8477,4,8656,327
89583,47,27,7,65,49178,4,46770,327
89584,197,19,8,21,50942,4,48634,327
89585,63,48,3,2,91700,4,92022,327
89586,255,38,4,95,64563,4,61762,327
89587,268,35,7,89,675,4,657,327
89588,172,2,9,34,47796,4,49229,327
89589,124,43,10,25,81032,2,77171,327
89590,287,21,4,57,21570,1,20801,327
89591,231,47,9,31,13659,4,13979,327
89592,143,10,6,35,86091,3,87985,327
89593,41,30,8,29,53114,5,55736,327
89594,53,12,9,19,90158,2,88673,327
89595,49,23,9,92,93484,5,89708,327
89596,43,38,4,91,8330,1,8267,327
89597,254,32,9,64,10186,4,9803,327
89598,8,21,4,83,25837,4,25554,327
89599,288,9,1,94,28238,4,28757,327
89600,47,4,3,74,72665,4,70572,327
89601,247,4,8,53,36487,1,35352,327
89602,281,27,4,97,71284,1,73742,327
89603,27,21,7,67,83712,4,84110,327
89604,55,48,8,47,26222,3,26645,327
89605,264,19,2,39,32994,4,34130,327
89606,165,44,3,38,59208,5,60612,327
89607,236,26,7,8,26163,1,25653,327
89608,60,46,6,4,75920,4,78708,327
89609,62,44,4,88,77746,3,80976,327
89610,41,22,8,67,32,2,30,327
89611,92,27,4,89,82721,3,84785,327
89612,297,8,6,38,77226,4,77811,327
89613,13,34,6,10,9859,5,10158,327
89614,103,25,2,3,99564,4,101710,327
89615,138,36,3,46,74237,1,70931,327
89616,261,31,7,66,13901,2,14536,327
89617,299,9,5,65,46502,2,48099,327
89618,210,1,3,80,4231,2,4022,327
89619,83,48,1,79,80694,2,84698,327
89620,284,10,1,13,98520,4,95715,327
89621,231,12,8,39,57456,4,59646,327
89622,200,39,8,26,92212,3,91126,327
89623,19,24,7,79,6229,2,6177,327
89624,73,3,5,46,78252,1,81047,327
89625,162,36,4,48,51009,3,52064,327
89626,142,6,4,27,52871,4,54188,327
89627,143,15,10,83,662,4,670,327
89628,134,9,2,15,6595,4,6347,327
89629,14,15,3,42,54970,2,56683,327
89630,298,13,10,20,15502,5,16157,327
89631,213,22,6,88,86508,5,83611,327
89632,130,13,5,7,72682,3,75951,327
89633,273,50,8,76,70434,2,72509,327
89634,171,49,8,98,90075,4,87946,327
89635,263,13,4,91,53292,4,51684,327
89636,246,14,8,50,99993,1,97390,327
89637,10,5,10,52,90706,1,87871,327
89638,30,43,5,75,70770,4,72626,327
89639,290,16,5,2,22691,1,22643,327
89640,271,2,3,31,53613,2,55029,327
89641,47,38,10,97,88513,2,88444,327
89642,147,31,7,17,20802,3,20040,327
89643,34,11,6,49,38778,3,40552,327
89644,79,9,3,69,46195,3,47342,327
89645,152,35,8,81,48649,4,46434,327
89646,196,9,6,10,60658,4,61410,327
89647,109,41,4,55,70112,2,70908,327
89648,134,14,8,58,37877,2,39567,327
89649,74,15,4,66,48401,2,48045,327
89650,197,17,2,68,50052,3,49862,327
89651,239,46,5,35,92837,5,89234,327
89652,217,15,2,3,12146,2,11618,327
89653,285,29,6,34,45716,4,46686,327
89654,118,21,7,75,95691,2,97430,327
89655,24,22,2,79,78908,3,76975,327
89656,9,8,7,35,55786,2,58108,327
89657,5,15,3,25,65938,5,67211,327
89658,12,10,4,49,89357,3,89824,327
89659,103,16,3,16,16314,3,16236,327
89660,56,42,3,28,44171,1,44992,328
89661,188,12,4,33,97127,3,94729,328
89662,136,15,2,75,28765,1,28386,328
89663,154,4,9,92,66941,4,66439,328
89664,64,33,8,96,60772,3,62696,328
89665,250,10,4,92,73057,4,70896,328
89666,148,43,7,53,79889,4,81750,328
89667,44,48,8,15,52806,3,51998,328
89668,179,31,2,53,88164,4,91767,328
89669,3,38,10,24,3720,4,3763,328
89670,168,29,3,17,1435,2,1466,328
89671,237,15,10,2,46670,2,44529,328
89672,288,20,4,66,90587,2,93448,328
89673,103,19,8,15,96791,3,93880,328
89674,64,46,7,16,22003,2,21720,328
89675,58,16,10,7,79770,2,79409,328
89676,233,30,8,49,87000,4,82962,328
89677,120,4,1,83,24045,4,24002,328
89678,256,24,7,25,28652,2,29650,328
89679,241,46,6,29,16093,4,15476,328
89680,278,16,1,85,25351,5,25123,328
89681,194,12,3,36,74161,4,74864,328
89682,83,11,1,25,67863,3,68739,328
89683,202,2,7,35,81318,1,79071,328
89684,135,34,8,56,76721,2,76688,328
89685,106,10,8,67,20219,3,20463,328
89686,61,44,9,34,29251,4,30311,328
89687,184,42,9,37,75630,1,73312,328
89688,22,14,4,84,90971,3,93512,328
89689,4,12,9,37,96873,1,93623,328
89690,32,17,6,19,50922,1,50617,328
89691,255,36,6,91,3230,4,3271,328
89692,172,16,4,29,8201,3,8155,328
89693,8,18,9,33,85597,2,87841,328
89694,46,20,10,73,88085,4,88464,328
89695,54,33,10,96,51313,5,51145,328
89696,191,38,2,85,75595,5,72580,328
89697,265,3,3,43,22625,3,22166,328
89698,126,42,10,63,17945,1,18764,328
89699,130,23,7,78,10701,4,10918,328
89700,214,19,3,99,19340,1,19177,328
89701,262,27,7,76,81923,3,84635,328
89702,191,7,9,10,68734,2,69928,328
89703,223,42,9,39,7251,2,7274,328
89704,239,25,4,55,92023,1,95168,328
89705,52,45,7,98,10629,1,10764,328
89706,65,16,2,43,49730,2,49604,328
89707,109,40,8,26,85939,3,84004,328
89708,228,24,9,82,84013,4,80521,328
89709,109,5,7,9,4391,3,4583,328
89710,245,47,5,22,87811,1,90994,328
89711,42,29,1,9,52212,1,52277,328
89712,22,15,5,100,92779,2,96306,328
89713,115,42,1,16,71981,3,74960,328
89714,164,27,1,17,75764,5,76952,328
89715,79,13,2,82,65356,4,62470,328
89716,108,49,5,76,92320,4,95425,328
89717,169,23,2,16,4851,4,4707,328
89718,181,45,4,44,35665,2,36769,328
89719,51,10,5,60,62540,3,60253,328
89720,145,27,3,58,45600,3,44848,328
89721,217,2,9,22,19724,3,18774,328
89722,27,5,8,68,96978,3,100157,328
89723,205,13,4,57,29249,3,30000,328
89724,98,27,5,43,6842,2,6632,328
89725,206,20,8,74,70737,3,72192,328
89726,164,6,9,2,58032,3,59655,328
89727,29,36,8,93,19415,3,20003,328
89728,138,3,6,56,10118,2,10144,328
89729,216,15,6,100,92799,5,94241,328
89730,154,35,7,19,12071,3,12135,328
89731,281,9,6,87,19612,2,19536,328
89732,279,8,6,30,98117,5,102115,328
89733,229,45,6,4,12286,4,12225,328
89734,156,23,9,63,63434,2,62349,328
89735,194,28,8,9,64355,2,64418,328
89736,19,23,1,93,48393,4,46470,328
89737,38,22,4,23,37920,4,36761,328
89738,202,31,8,13,41023,4,39378,328
89739,131,19,9,93,76308,2,74725,328
89740,10,10,6,46,16666,4,16346,328
89741,9,26,9,100,58192,4,60992,328
89742,210,34,8,62,6252,5,6245,328
89743,113,25,2,40,15665,2,15271,328
89744,161,8,8,99,48916,1,48553,328
89745,248,2,7,32,93295,4,97335,328
89746,123,18,2,64,23379,1,24102,328
89747,37,34,9,42,83533,2,80049,328
89748,45,5,3,59,67283,2,65001,328
89749,252,16,9,14,65694,3,67380,328
89750,131,3,2,92,30603,2,32133,328
89751,212,45,5,24,17953,4,18586,328
89752,261,25,10,56,88348,5,87308,328
89753,218,36,3,96,4104,4,4006,328
89754,156,30,9,91,2543,3,2487,328
89755,85,1,9,11,93698,4,93423,328
89756,10,30,3,78,77820,5,80732,328
89757,172,30,10,80,58641,4,60684,328
89758,166,48,10,84,20536,1,20155,328
89759,102,14,8,31,43581,1,41925,328
89760,170,28,8,12,20010,2,20805,328
89761,121,19,8,55,38743,1,40088,328
89762,132,21,9,19,7625,4,7918,328
89763,225,48,8,59,45689,5,45212,328
89764,277,12,3,43,87432,4,84995,328
89765,264,13,4,46,23713,2,23427,328
89766,260,45,7,94,39447,5,41385,328
89767,243,26,3,81,2211,5,2250,328
89768,261,31,2,62,42197,4,41068,328
89769,290,5,6,12,10558,4,10619,328
89770,157,26,9,100,53629,5,53364,328
89771,204,28,10,36,68941,4,70982,328
89772,263,29,4,98,32904,4,31994,328
89773,102,33,5,65,6937,1,6899,328
89774,113,3,3,7,20330,3,19534,328
89775,232,28,6,42,70904,1,72575,328
89776,83,39,3,49,59767,3,62430,328
89777,249,32,3,81,39100,4,37978,328
89778,102,7,2,50,23690,5,24150,328
89779,103,40,8,48,65572,5,63844,328
89780,128,17,6,94,23054,2,23341,328
89781,68,3,4,24,299,2,297,328
89782,241,14,2,27,29571,4,30182,328
89783,79,44,2,85,20767,4,21655,328
89784,287,27,8,3,68746,4,65523,328
89785,204,35,6,12,42006,2,42379,328
89786,82,45,3,83,64400,3,63008,328
89787,111,30,2,71,59383,3,60911,328
89788,2,44,7,37,43056,2,43415,328
89789,266,12,6,101,67613,2,68551,328
89790,241,4,2,53,90184,1,92887,328
89791,95,24,7,98,1761,5,1679,328
89792,5,34,3,25,39486,2,39784,328
89793,283,23,3,7,56929,3,58805,328
89794,12,11,3,24,12846,1,13037,328
89795,111,38,9,37,94991,4,99224,328
89796,44,18,7,55,18543,3,19412,328
89797,231,19,7,60,58559,2,60030,328
89798,296,7,3,57,70741,1,73774,328
89799,254,4,9,20,9725,4,9777,328
89800,130,36,3,17,58241,4,55543,328
89801,68,15,10,51,37599,3,38524,328
89802,278,19,9,15,85405,2,83837,328
89803,147,39,10,30,39615,4,40157,328
89804,153,6,6,70,71465,4,72755,328
89805,294,29,8,57,86588,3,90149,328
89806,183,17,6,73,21794,2,22593,328
89807,289,15,10,90,6793,3,6968,328
89808,118,47,8,51,85399,4,88986,328
89809,105,17,2,6,91105,3,88128,328
89810,142,27,9,42,23316,3,22808,328
89811,144,9,7,29,69354,3,69624,328
89812,284,39,8,94,71291,4,74510,328
89813,9,3,8,8,40743,1,40675,328
89814,94,21,4,56,61074,2,64032,328
89815,50,34,3,2,68246,3,69321,328
89816,248,27,5,44,61615,3,64393,328
89817,148,13,8,30,29656,2,28822,328
89818,93,6,7,47,18672,1,18984,328
89819,17,36,4,13,86110,3,87470,328
89820,213,42,2,29,1311,3,1271,328
89821,223,42,3,95,12528,4,12266,328
89822,153,11,2,48,97583,4,99969,328
89823,167,3,6,18,55063,2,54597,328
89824,101,28,3,67,92112,2,95221,328
89825,42,19,4,97,65668,3,68615,328
89826,28,6,7,7,65744,5,66017,328
89827,126,6,3,41,55370,3,56466,328
89828,263,10,8,35,1214,2,1243,328
89829,68,44,5,39,31919,5,33510,328
89830,93,31,4,31,78459,3,77873,328
89831,42,42,2,89,1537,3,1509,328
89832,179,4,2,30,87629,5,85237,328
89833,138,5,6,60,19264,2,19626,328
89834,272,34,5,67,94336,2,98343,328
89835,277,19,9,37,37699,5,37599,328
89836,285,37,7,47,80560,2,80969,328
89837,34,17,2,6,77244,4,81072,328
89838,247,15,3,20,72345,2,72310,328
89839,171,6,8,7,66891,2,68243,328
89840,117,6,9,65,23174,5,23567,328
89841,183,6,5,13,36102,2,36282,328
89842,209,10,6,35,63365,4,60607,328
89843,87,7,1,3,96715,1,99584,328
89844,64,28,4,19,49405,4,51665,328
89845,280,11,7,67,90268,5,94580,328
89846,150,26,4,73,19677,4,20295,328
89847,151,19,1,98,56314,1,55736,328
89848,58,16,7,1,8716,1,8912,328
89849,124,41,5,3,65414,3,63769,328
89850,69,37,3,58,98154,5,93968,328
89851,106,20,9,81,34313,2,34455,328
89852,105,39,4,82,97415,2,98617,328
89853,201,29,3,26,47993,2,49958,328
89854,25,13,3,16,71011,3,70125,328
89855,192,12,5,100,72405,2,70716,328
89856,104,18,9,52,55030,4,54060,328
89857,261,1,8,90,37087,2,38210,328
89858,46,47,5,47,28344,3,27934,328
89859,41,14,1,87,33808,4,32510,328
89860,137,33,2,81,46034,2,44713,328
89861,272,19,9,16,79044,4,79568,328
89862,150,37,7,96,1825,2,1836,328
89863,133,6,7,75,59167,1,57324,328
89864,296,15,8,64,19014,3,18208,328
89865,278,48,3,90,49321,2,50144,328
89866,246,42,2,29,35619,4,34537,328
89867,35,13,4,48,36373,3,35297,328
89868,276,32,5,74,83252,3,82149,328
89869,7,43,7,71,84050,1,82281,328
89870,223,23,4,73,98375,4,94372,328
89871,297,38,8,78,59359,5,58661,328
89872,43,14,5,12,76432,4,79833,328
89873,22,1,8,93,28869,2,29825,328
89874,272,15,4,56,43522,1,41579,328
89875,178,11,4,95,80271,2,82773,328
89876,158,32,5,26,23156,2,22192,328
89877,144,14,7,49,27392,4,27465,328
89878,29,31,6,29,39104,4,39197,328
89879,297,3,7,27,3537,4,3593,328
89880,175,22,2,93,14460,4,14696,328
89881,138,29,8,101,99883,4,96531,328
89882,269,36,6,66,99645,2,103479,328
89883,288,9,7,60,9400,5,9416,328
89884,256,4,8,69,6759,4,6531,328
89885,180,33,5,35,53526,2,55818,328
89886,173,10,5,9,59618,1,59902,328
89887,235,42,6,44,67195,4,66745,328
89888,285,40,4,86,10572,2,10466,328
89889,12,25,7,63,68791,2,66120,328
89890,200,48,7,98,7125,2,7452,328
89891,298,32,4,1,15861,4,16532,328
89892,247,34,4,63,9817,1,9379,328
89893,72,45,9,11,98996,1,99046,328
89894,154,33,4,70,78881,4,75809,328
89895,261,20,6,63,44439,5,42876,328
89896,277,19,5,43,66090,3,63999,328
89897,208,28,9,23,47872,5,45762,328
89898,266,18,2,20,12360,2,12713,328
89899,175,39,2,39,95143,2,97087,328
89900,275,28,4,56,69291,5,67814,328
89901,248,15,8,81,30736,4,32112,328
89902,163,24,6,57,31646,3,32169,328
89903,20,8,3,62,61219,1,59969,328
89904,92,37,9,42,20851,3,20440,328
89905,42,36,4,46,16198,5,15785,328
89906,49,46,2,34,2270,2,2286,328
89907,270,45,2,27,28195,4,29108,328
89908,184,5,6,38,31278,1,31689,328
89909,108,5,8,21,46301,1,44857,328
89910,181,3,9,32,2033,1,2065,328
89911,114,18,3,14,50482,2,52285,328
89912,235,6,6,73,78815,3,80613,328
89913,75,42,2,52,30367,5,30633,328
89914,265,49,1,58,50838,4,51947,328
89915,274,4,10,67,17972,3,17478,328
89916,187,29,9,2,54599,1,53348,328
89917,245,42,5,11,80966,1,81045,328
89918,194,10,4,55,5797,2,5823,328
89919,263,28,8,87,8642,2,8779,328
89920,17,4,2,44,48785,3,47529,328
89921,67,13,8,47,90295,4,86823,328
89922,123,44,10,86,55168,1,57445,328
89923,258,49,2,85,93257,1,89553,328
89924,7,24,4,70,41324,2,39772,328
89925,86,9,8,67,61010,3,59099,328
89926,108,48,8,19,25730,3,26767,328
89927,120,44,9,60,28186,4,27451,328
89928,246,42,8,13,96429,5,93863,329
89929,69,16,10,92,32920,3,32646,329
89930,201,19,5,96,68770,4,71452,329
89931,157,21,1,14,88483,2,90992,329
89932,141,19,3,65,50696,3,48208,329
89933,68,13,9,79,34900,3,33485,329
89934,54,7,2,57,58736,2,56892,329
89935,56,2,9,80,91220,3,95717,329
89936,281,7,8,90,12389,2,12168,329
89937,92,25,9,94,89837,1,85624,329
89938,157,25,2,29,63718,3,65046,329
89939,297,34,3,50,76396,2,77844,329
89940,271,1,5,71,98414,4,97879,329
89941,91,4,9,23,50275,2,49690,329
89942,8,4,10,69,14541,4,14493,329
89943,289,28,9,30,98902,5,97793,329
89944,225,2,3,54,77899,3,74310,329
89945,194,44,5,17,12416,4,11996,329
89946,152,8,9,92,69430,5,68860,329
89947,57,47,7,56,13833,5,14118,329
89948,167,28,8,14,31793,2,30698,329
89949,14,38,7,5,73203,2,69677,329
89950,85,3,4,72,40830,4,41043,329
89951,282,25,7,47,72306,4,71243,329
89952,199,9,2,6,9657,2,9404,329
89953,202,25,8,39,22592,2,22460,329
89954,266,13,8,86,17506,4,17365,329
89955,296,18,3,39,58795,1,57223,329
89956,213,12,3,5,1529,1,1511,329
89957,182,28,10,26,17600,4,16856,329
89958,196,34,3,12,55434,5,56299,329
89959,85,7,5,22,31185,2,30994,329
89960,297,3,6,74,19023,2,18685,329
89961,194,23,5,81,72459,3,75341,329
89962,165,33,3,14,91795,3,92393,329
89963,25,11,4,51,71566,1,74087,329
89964,183,28,5,100,44036,5,44720,329
89965,73,2,5,71,76747,2,73284,329
89966,112,46,3,22,68253,2,67197,329
89967,106,45,1,20,62582,3,62709,329
89968,141,43,7,54,55983,2,57924,329
89969,294,45,5,81,36879,1,36734,329
89970,200,16,10,41,64573,4,67141,329
89971,87,43,8,13,11072,3,11380,329
89972,165,11,1,59,12107,3,12034,329
89973,146,16,1,89,39573,5,40839,329
89974,67,47,9,82,32407,3,32245,329
89975,85,42,7,77,99824,5,97947,329
89976,92,23,4,46,12727,3,12994,329
89977,18,3,8,15,55974,3,57392,329
89978,95,4,2,28,08,4,08,329
89979,277,10,9,74,72717,1,70813,329
89980,17,22,1,56,90286,5,86808,329
89981,92,46,4,98,97300,4,94600,329
89982,106,7,1,93,61095,3,62634,329
89983,98,8,2,62,39085,2,40502,329
89984,126,35,7,37,49009,4,47203,329
89985,235,19,6,48,74391,3,73810,329
89986,21,9,8,87,6059,3,5828,329
89987,27,23,9,55,13444,4,13413,329
89988,32,28,6,75,56644,1,57519,329
89989,17,20,5,80,69892,3,72340,329
89990,258,41,9,67,12158,1,11664,329
89991,214,29,6,33,11571,4,11812,329
89992,16,8,2,100,35699,4,34851,329
89993,271,6,5,50,47590,1,49909,329
89994,167,48,4,94,36938,4,38205,329
89995,299,15,4,71,21449,3,21800,329
89996,259,21,3,93,68800,2,69334,329
89997,203,34,5,72,22468,4,22569,329
89998,19,35,2,13,16608,1,17082,329
89999,170,43,8,90,92992,5,95344,329
90000,75,30,9,92,11312,2,11178,329
90001,17,20,1,51,88252,5,87238,329
90002,168,37,2,82,42597,3,42300,329
90003,198,23,6,73,82219,2,79471,329
90004,221,16,9,72,5794,4,6081,329
90005,292,8,4,9,38267,3,37337,329
90006,222,13,3,12,7926,4,7623,329
90007,66,34,2,8,1596,3,1659,329
90008,73,15,5,60,66063,2,68769,329
90009,21,37,3,84,46154,3,48233,329
90010,236,33,9,40,77360,4,78324,329
90011,284,23,9,77,54109,2,56115,329
90012,259,37,9,19,85416,2,86556,329
90013,54,37,6,17,93318,2,90056,329
90014,297,30,5,84,80416,4,83928,329
90015,236,13,6,37,3279,2,3166,329
90016,49,15,5,65,50903,1,51139,329
90017,41,25,8,65,90663,1,87651,329
90018,50,2,5,33,91747,5,92099,329
90019,25,2,5,40,63890,4,66648,329
90020,215,7,7,26,57897,4,59474,329
90021,258,41,7,42,15391,4,15819,329
90022,291,27,2,15,67945,5,71243,329
90023,54,46,3,5,24519,3,25616,329
90024,140,33,8,94,49620,5,47178,329
90025,128,19,6,61,26901,3,25834,329
90026,268,11,1,46,86964,5,82641,329
90027,94,28,6,44,26592,3,25279,329
90028,272,27,2,1,3380,2,3514,329
90029,93,46,5,5,69925,4,68426,329
90030,220,44,6,73,65357,5,62175,329
90031,121,48,4,77,14809,1,14765,329
90032,132,35,9,101,34449,1,36004,329
90033,291,48,2,79,90529,2,86247,329
90034,91,47,6,82,11916,3,11457,329
90035,269,13,1,23,20731,2,20571,329
90036,56,45,4,66,50284,3,52199,329
90037,226,31,9,16,96848,3,96870,329
90038,20,47,3,74,3048,3,2968,329
90039,2,36,3,57,66244,3,63207,329
90040,166,5,9,11,1329,2,1276,329
90041,264,25,6,61,6609,3,6430,329
90042,246,21,3,40,94471,3,89791,329
90043,254,3,5,34,71178,4,73585,329
90044,20,41,1,74,1318,2,1310,329
90045,110,49,2,48,30546,4,30388,329
90046,40,35,3,49,66642,4,67378,329
90047,170,37,1,16,96995,2,95719,329
90048,150,31,5,16,39080,4,40318,329
90049,242,41,6,33,38139,3,39224,329
90050,232,31,7,93,20402,2,20157,329
90051,229,26,2,46,94274,3,98343,329
90052,183,27,9,37,78167,1,75055,329
90053,299,1,8,76,94800,4,90396,329
90054,33,19,4,92,71911,2,68496,329
90055,18,34,8,40,19299,3,19784,329
90056,299,22,4,19,65408,2,65961,329
90057,275,32,9,63,87891,1,85212,329
90058,219,17,7,65,90863,3,93816,329
90059,102,42,3,37,51124,1,52773,329
90060,103,25,3,89,92170,3,89280,329
90061,150,32,1,67,76245,3,75625,329
90062,253,34,8,67,67777,2,70755,329
90063,223,31,2,1,71970,4,72165,329
90064,163,14,5,97,84338,4,81976,329
90065,134,30,3,27,64285,5,64494,329
90066,24,21,7,30,22638,2,23090,329
90067,271,35,10,66,55092,2,55202,329
90068,145,6,6,4,644,4,665,329
90069,173,26,1,98,34734,4,34207,329
90070,201,43,5,97,44836,3,45179,329
90071,186,34,7,59,25466,2,25578,329
90072,103,44,9,59,20367,4,20803,329
90073,93,44,3,82,95607,4,99627,329
90074,6,23,9,51,80669,4,82424,329
90075,260,46,7,20,86586,2,85952,329
90076,213,6,7,59,73883,2,72102,329
90077,159,3,2,18,87770,2,87132,329
90078,206,28,7,40,14674,5,14941,329
90079,186,16,8,49,67461,3,70528,329
90080,28,29,1,22,58349,2,60548,329
90081,272,38,5,101,98673,5,97059,329
90082,142,8,2,14,52074,5,54623,329
90083,288,30,9,27,38888,1,37284,329
90084,220,7,9,89,43773,3,45028,329
90085,111,21,8,7,57929,2,56243,329
90086,184,1,7,65,17449,5,16827,329
90087,229,38,2,77,37038,1,36068,329
90088,3,21,2,101,26903,3,26691,329
90089,207,26,9,88,88695,2,92235,329
90090,224,19,1,2,98998,3,100964,329
90091,177,8,2,48,21849,5,22077,329
90092,68,17,2,51,94264,2,89779,329
90093,261,22,1,90,69842,1,68719,329
90094,7,23,7,25,37783,3,38264,329
90095,170,39,2,75,51382,2,50640,329
90096,237,12,7,100,3845,2,3707,329
90097,131,22,1,82,27287,2,26516,329
90098,270,11,10,34,19327,3,18794,329
90099,235,25,2,65,84842,3,81054,329
90100,9,7,7,99,29565,4,29566,329
90101,263,33,4,96,18524,1,17789,329
90102,167,31,7,18,82867,3,80040,329
90103,189,30,9,61,68034,1,64667,329
90104,107,1,4,7,37817,4,39311,329
90105,110,20,10,78,71996,2,68568,329
90106,240,9,5,30,70806,1,67695,329
90107,211,10,3,87,55654,4,56163,329
90108,76,37,8,10,93307,4,93469,329
90109,110,26,6,59,9443,1,9403,329
90110,19,31,9,75,46074,5,47495,329
90111,181,16,1,17,18252,5,17793,329
90112,191,43,5,79,59795,1,59012,329
90113,90,37,1,57,62325,4,60234,329
90114,256,44,2,84,17902,3,18310,329
90115,17,45,3,35,9442,4,9614,329
90116,240,15,4,1,64280,2,64166,329
90117,270,33,3,86,34198,1,33146,329
90118,246,22,7,40,40268,3,41494,329
90119,165,40,5,10,65784,3,62576,329
90120,13,25,2,7,82948,4,84645,329
90121,210,34,3,40,19385,2,19806,329
90122,293,4,10,58,72633,2,74573,329
90123,65,29,9,51,94949,2,91151,329
90124,245,40,9,84,63214,1,62002,329
90125,173,35,4,41,27612,4,27489,329
90126,249,14,5,78,89619,3,90676,329
90127,37,12,3,24,61926,4,62203,329
90128,195,22,2,61,55019,1,52298,329
90129,62,33,6,92,7320,2,7365,329
90130,44,33,2,94,4919,1,5105,329
90131,158,4,6,49,9139,2,9184,329
90132,53,30,6,16,60926,4,58576,329
90133,288,2,8,3,52640,3,54456,329
90134,243,31,4,2,50501,5,51377,329
90135,259,30,3,75,77447,4,80273,329
90136,187,13,5,39,95038,5,93589,329
90137,298,15,2,54,54113,3,54562,329
90138,71,13,2,3,94987,4,98289,329
90139,192,47,3,58,81811,3,80767,329
90140,117,10,3,98,51716,5,51313,329
90141,39,6,6,98,64803,4,64112,329
90142,197,6,5,97,85264,4,83348,329
90143,247,10,9,33,13743,2,14264,329
90144,31,4,6,2,64988,2,67360,329
90145,38,48,4,76,58608,3,57927,329
90146,272,21,9,81,85931,4,82155,329
90147,82,21,3,67,44490,3,44122,329
90148,224,35,7,17,52551,4,53899,329
90149,8,10,6,95,24904,2,24164,329
90150,193,12,4,74,44186,4,44069,329
90151,41,44,4,20,90850,5,92733,329
90152,118,39,9,7,34718,2,35044,329
90153,52,42,7,40,87539,4,86351,329
90154,56,15,1,25,58426,3,55575,329
90155,172,44,3,91,80303,2,81189,329
90156,112,50,9,100,94364,3,89940,329
90157,116,23,5,86,83999,1,80122,329
90158,265,27,7,71,13354,1,13220,329
90159,45,6,4,32,62661,3,60685,329
90160,212,17,2,68,38844,4,37088,329
90161,280,36,8,44,16419,3,16610,329
90162,37,34,1,61,42992,4,41718,329
90163,109,34,1,74,52463,4,54694,329
90164,95,12,4,45,11500,5,12047,329
90165,105,16,4,73,79447,3,81782,329
90166,3,36,8,99,82048,1,80393,329
90167,175,6,4,75,27830,3,26844,329
90168,49,33,10,43,6551,1,6593,329
90169,202,29,8,77,17600,3,17350,329
90170,195,22,5,15,54523,3,53754,329
90171,288,33,6,49,45045,4,43896,329
90172,250,42,9,35,98130,3,99804,329
90173,7,3,9,88,95377,3,95940,329
90174,85,35,3,59,80737,3,79969,329
90175,23,42,5,95,65540,1,63812,329
90176,87,37,5,5,3554,1,3499,329
90177,229,4,3,16,38416,4,38628,329
90178,19,14,3,5,96634,5,96377,329
90179,78,5,4,55,78679,5,74825,329
90180,111,13,5,86,53096,4,54868,329
90181,56,16,4,75,81861,4,80013,329
90182,11,24,9,90,20132,5,19759,329
90183,130,7,9,4,63081,3,63318,329
90184,251,31,6,47,4934,2,4789,329
90185,32,37,2,80,90327,5,88524,329
90186,187,48,1,45,89922,5,91088,329
90187,36,48,2,73,79255,2,77007,329
90188,270,19,5,98,13833,1,13550,329
90189,98,42,7,77,48990,5,49446,329
90190,269,40,10,13,37414,5,38885,329
90191,33,32,7,77,29510,3,30638,329
90192,201,27,8,1,1053,3,1095,329
90193,264,44,2,54,86932,4,85496,329
90194,117,19,8,67,92133,4,93856,329
90195,191,34,1,38,58904,2,57805,329
90196,242,33,9,83,80109,5,77945,329
90197,8,42,6,98,74301,4,76744,329
90198,290,32,5,53,37925,3,39701,329
90199,160,48,5,96,77786,2,75656,329
90200,142,20,7,6,74740,4,77216,329
90201,233,5,3,51,18893,3,18614,329
90202,180,9,6,45,73835,3,76786,329
90203,6,44,10,33,30156,2,30692,329
90204,263,36,2,51,92486,2,88737,329
90205,259,44,3,82,16175,1,16216,329
90206,47,7,6,12,69175,3,65768,329
90207,284,9,4,14,82027,2,85190,329
90208,286,6,2,38,61529,5,63884,329
90209,97,15,4,86,27732,4,28577,329
90210,30,29,1,9,583,1,560,329
90211,14,5,4,8,72464,4,70772,329
90212,90,29,9,22,85004,5,86724,330
90213,284,6,3,18,79639,1,78235,330
90214,179,42,10,48,93887,2,94893,330
90215,278,11,1,53,92820,2,89906,330
90216,218,38,8,23,19059,2,19027,330
90217,25,26,2,94,21039,1,19993,330
90218,104,46,5,33,68563,3,69323,330
90219,132,20,9,65,45621,2,45688,330
90220,71,8,8,73,22729,4,22917,330
90221,126,47,2,14,46894,4,49192,330
90222,88,14,4,24,75519,2,77231,330
90223,80,11,9,22,69219,3,68792,330
90224,211,16,8,30,38239,2,38290,330
90225,148,15,9,26,34204,5,35606,330
90226,93,15,6,85,96259,3,95847,330
90227,268,4,8,17,56506,4,57915,330
90228,120,49,8,61,27677,4,28971,330
90229,255,31,3,11,99712,2,102958,330
90230,176,48,2,81,84550,4,85999,330
90231,103,19,3,98,14852,1,14193,330
90232,249,44,9,81,95512,4,99936,330
90233,203,19,8,94,13232,2,12738,330
90234,48,7,2,98,92132,2,89848,330
90235,48,39,8,9,67203,3,64572,330
